Title,Date Added,Age,IMDb,Netflix,Hulu,Prime Video,Disney+,Original Network,Netflix Exclusive Regions,Original,Type,Genre,Rating
The Stinky & Dirty Show,-,all,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Sergeant Preston of the Yukon,-,-,7.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Long Shadow,-,-,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Rage of Bahamut Virgin Soul,-,-,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Busytown Mysteries,-,all,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Game of Arms,-,-,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Love and Lies,-,16+,5.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Single and Anxious,-,-,9.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Warrior Women,-,-,8.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Alexander the Great,-,7+,6.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Truckers,-,-,6.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Unsealed: Conspiracy Files,-,-,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Arthur & George,-,all,5.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Bad Guy,-,16+,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Tokyo Girl,-,-,8.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
"Lancelot Link, Secret Chimp",-,-,7.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Postcards from Buster,-,all,6.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The White Guard,-,-,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Pitch,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Spaceballs: The Animated Series,-,18+,4.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Full Custom Garage,-,-,8.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
On the Spot,-,-,8.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Bonekickers,-,-,4.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
No Easy Days,-,-,5.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Nightmare Worlds of H.G. Wells,-,-,6.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Big Pacific,-,all,8.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
A Fortunate Life,-,7+,7.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Yuki Yuna is a Hero,-,16+,6.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Crime Stories,-,-,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Wildest Africa,-,7+,8.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Wild America,-,all,8.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Jayde Adams: Serious Black Jumper,-,-,6.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Day Zero,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Pioneer Quest: A Year in the Real West,-,-,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Pickwick Papers,-,-,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Westinghouse Studio One,-,-,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Strowlers,-,-,5.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Secrets of Archeology,-,-,7.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Manners of Downton Abbey,-,-,7.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Inside Jokes,-,16+,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
A Little Snow Fairy Sugar,-,-,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Switch,-,-,6.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Grand Star,-,-,5.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Jack Hunter and the Lost Treasure of Ugarit,-,7+,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Handcrafted America,-,-,8.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Pound House,-,-,8.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Wild Roses,-,-,6.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Amish Mafia,-,16+,3.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Vigilantes in Masks,-,16+,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Only in America with Larry the Cable Guy,-,16+,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Detectives,-,-,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Queen,-,-,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Real People,-,-,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Samurai Girls,-,18+,6.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Drop Kick on my Devil!,-,-,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Contact,-,-,7.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
America Revealed,-,-,8.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Black Harbour,-,-,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Naked Archaeologist,-,-,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Ilana Glazer: The Planet Is Burning,-,-,3.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Are You Lost?,-,-,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Tokyo Vampire Hotel,-,-,6.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Kacey Musgraves Christmas Show,-,-,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Played,-,-,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Goku Midnight Eye,-,-,6.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Swiss Family Robinson,-,-,6.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Survive This,-,7+,6.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Il giovane Mussolini,-,18+,5.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Rob Delaney: Jackie,-,-,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Wildest India,-,-,8.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Buccaneers,-,-,7.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Londongrad,-,7+,5.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Thelma's Gypsy Girls,-,-,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Making It In Music City,-,-,8.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Pandora's Box,-,16+,8.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Circus,-,7+,8.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Zack Morris is Trash,-,-,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Colonel March of Scotland Yard,-,-,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Culture in Decline,-,-,8.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Chillers,-,-,6.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Stories from the Stone Age,-,all,8.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
A Woman Named Jackie,-,7+,6.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Happy Marriage!?,-,-,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Donnie Loves Jenny,-,16+,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
那年花開月正圓,-,7+,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hollywood Weapons,-,7+,7.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Science And Islam,-,-,8.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Italy's Invisible Cities,-,-,8.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
999: What's Your Emergency?,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Adventures of Jim Bowie,-,-,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hero: 108,-,all,5.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Legend of Master Legend,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Password Plus,-,all,7.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Inventions That Shook the World,-,-,8.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Ready Jet Go!,-,all,6.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Egypt (1998),-,-,8.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Battle Castle,-,-,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Geu-hu,-,-,6.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Roman Empire in the First Century,-,-,7.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Wagner,-,-,7.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Sworn to Secrecy: Secrets of War,-,16+,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Brum,-,7+,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Glorious Gardens from Above,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Mobile,-,-,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Forensic Factor,-,18+,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Unsolved History,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Harts of the West,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Jestination Unknown,-,16+,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
First Peoples,-,all,7.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Popeye and Son,-,all,5.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Broker's Man,-,-,6.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Cheetah in August,-,-,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Flint: Redemption,-,-,5.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Wildest Indochina,-,-,8.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Animal Mechanicals,-,all,5.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Makimi,-,-,7.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Story of Women and Power,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
A Craftsman’s Legacy,-,all,9.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Ultimate Survival: Everest,-,-,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Xavier Riddle and the Secret Museum,-,all,7.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Confessions: Animal Hoarding,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
World War II The Last Heroes,-,-,8.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Billion Dollar Wreck,-,7+,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Seven Senses of the Re'Union,-,-,4.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Dusty's Trail,-,-,5.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
"Rich Bride, Poor Bride",-,all,5.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Gotthard,-,-,6.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Sweet Dreams,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Xploration DIY Sci,-,all,8.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Horseland,-,all,5.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Timeline,-,-,8.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Wild North,-,-,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Snowy Day,-,all,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Cool McCool,-,7+,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Jackson's Wharf,-,-,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Judge Faith,-,7+,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Dagger Kiss,-,-,5.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
"Amethyst, Princess of Gemworld",-,-,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Beyond,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Eat. Race. Win.,-,-,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
If You Give a Mouse a Cookie,-,7+,6.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
All About Colors,-,all,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Back Pages,-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Baby Talk,-,all,4.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Baby Talk,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Fukuyadou Honpo: Kyoto Love Story,-,-,7.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Vipo: Adventures of the Flying Dog,-,-,5.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Perfect Couple,-,-,8.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The New V.I.P.'s,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
I Am Innocent,-,18+,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hi-5,-,all,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
YouTubers React,-,-,5.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Blockbusters,-,-,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Amazing Gayl Pile,-,-,5.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
"Glenn Martin, DDS",-,16+,4.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Trail of Tears,-,all,8.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Liverpool 1,-,7+,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Onihei,-,-,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Dog Rescuers,-,-,7.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Honest Ads,-,-,8.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Project G.e.e.K.e.R.,-,all,7.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Best of the Dean Martin Celebrity Roasts,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Catherine,-,-,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Design Squad,-,all,7.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Adventures of Kit Carson,-,-,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Medieval Dead,-,-,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Ultimate Civil War Series: 150th Anniversary Edition,-,-,7.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Knock Knock Ghost,-,-,6.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Danger & Eggs,-,all,6.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Life on the Reef,-,-,8.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
"The Prize - The Epic Quest for Oil, Money and Power",-,-,8.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Great Artists with Tim Marlow,-,-,8.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Tricky Business,-,-,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Engineering Giants,-,-,8.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
LEGO City,-,all,5.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Moses the Lawgiver,-,all,6.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Stacey David's GearZ,-,all,8.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Into the Wild,-,-,8.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Dangerous Encounters,-,all,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Looped,-,all,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hot Girl,-,-,6.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Big Easy Motors,-,7+,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Bug Diaries,-,all,5.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Infidelity,-,-,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Jessy & Nessy,-,all,8.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Two Worlds,-,-,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Greatest Tank Battles,-,16+,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Lunch Monkeys,-,-,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Mystery Files,-,all,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Killer Wave,-,16+,4.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Mr. & Mrs. North,-,-,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Immortal Egypt,-,-,8.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Franny's Feet,-,all,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hostages of the SS,-,7+,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Starhyke,-,-,3.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Almost Naked Animals,-,7+,3.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Raggs,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Legends of Power with Tony Robinson,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Black Jack,-,-,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Vials,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Nikola Tesla and the End of the World,-,-,5.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Haunting: Australia,-,16+,5.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Tricked,-,-,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
For the Love of Ray J,-,-,3.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
WWII's Greatest Raids,-,7+,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
999: Killer on the Line?,-,-,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hackers of CypherCon,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Vatican Miracle Examiner,-,-,6.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Battlefront,-,-,8.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Creative Galaxy,-,all,4.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Chi's Sweet Adventure,-,-,7.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Real Chance of Love,-,-,4.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Judge Roy Bean,-,-,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Dance Moms: Miami,-,16+,4.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Lidia's Kitchen,-,all,7.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Qumi-Qumi,-,-,8.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Wildest Arctic,-,-,8.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Roughing It,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Kemurikusa,-,all,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Minecraft Villagers,-,-,6.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Closer to Truth,-,all,8.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Devil's Brigade,-,-,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Xploration Outer Space,-,all,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Crimean War,-,-,7.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Bali,-,all,5.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Time Team America,-,all,6.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Life in the Carolinas,-,-,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Parents,-,16+,5.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Queens,-,-,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Impossible Builds,-,7+,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
72 Hours,-,16+,5.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Super Skyscrapers,-,all,7.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Renaissance Unchained,-,-,8.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Barbie Dreamtopia,-,-,6.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Brandi and Jarrod: Married to the Job,-,-,4.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Doctor in the House,-,-,7.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Ground Warfare,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Nature's Power Revealed,-,-,9.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Owlegories,-,-,8.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Fast Food Mania,-,7+,7.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Civilisation,-,-,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Attackers,-,-,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Vanity,-,-,6.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Millenniums,-,-,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Wildest Latin America,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Pompidou,-,-,4.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
FBI Takedowns,-,7+,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
First Civilizations,-,-,6.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Miami Swat,-,-,7.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Celts,-,-,8.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Ancient Roads from Christ to Constantine,-,-,8.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Sheriffs are Coming,-,all,6.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Crackanory,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Enchantimals,-,-,8.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Forensics: You Decide,-,-,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Delayed Gratification Series,-,-,8.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Cosmic Quantum Ray,-,all,5.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
"Frauen, die Geschichte machten",-,-,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Gangstars,-,-,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Leo the Wildlife Ranger,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Rob the Robot,-,-,7.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Foxy Ladies,-,-,5.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Private Sales,-,-,5.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Nightmare in Suburbia,-,-,7.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Shadow Force,-,16+,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
SciGirls,-,all,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Pet Alien,-,all,5.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Cosmic Vistas,-,-,8.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
La La's Full Court Life,-,16+,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Napoleon: The Campaign of Russia,-,-,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Money Hungry,-,16+,6.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Curious Traveler,-,-,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Music & Murder,-,18+,8.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Baby Class First Words And Numbers,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Elders React,-,-,5.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Tube: Going Underground,-,-,8.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Wishenpoof!,-,all,4.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Deadliest Journeys,-,7+,7.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Originalos,-,-,6.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Orphen,-,-,6.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
South Beach Classics,-,-,6.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Backroads USA,-,-,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Boing: The Play Ranger,-,-,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Chop Cut Rebuild,-,-,7.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Drovers' Gold,-,-,7.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Empires,-,all,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
"The Vietnam War: Before, During, After",-,-,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
NOVA Wonders,-,all,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
THURSTON-The Western Web Series,-,-,6.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Remarkable 20th Century,-,-,7.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Mix Master: King of Cards,-,-,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Beat the Clock,-,-,6.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Diagnosis: Unknown,-,-,8.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Strange Love,-,-,2.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Bake with Anna Olson,-,all,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Mud Men,-,7+,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Great Estates Scotland,-,all,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Queen Victoria's Letters: A Monarch Unveiled,-,-,8.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Spies Must Die: The Crimea,-,-,5.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
David and Olivia? - Naked in Scotland,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Juan Happy Love Story,-,-,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Great Greek Myths,-,-,-,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Tainted Dreams,-,-,7.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Nerve Center,-,7+,6.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Other F Word,-,-,8.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
